polynomial,term_0,term_1,term_2,term_3,term_4,term_5,term_6,gcd,zero_terms,galois_group,discriminant
x^5 + 10*x^4 + 5*x^3 - 10*x^2 + 1,25,-75/2,0,-125,375/2,150,175/2,25/2,1,C(5),19140625
x^5 + 12*x^4 + 18*x^3 - 25*x^2 - 8*x + 1,253/2,165,1947/2,-253,1056,1023/2,99,11/2,0,C(5),14320669561
x^5 + 16*x^4 - 23*x^3 - 23*x^2 + 5*x + 1,165/2,0,726,473,2541/2,-759/2,627/2,11/2,1,C(5),61348849969
x^5 + 20*x^4 + 17*x^3 - 9*x^2 - 7*x + 1,143/2,-33,0,649,1617/2,1155/2,715/2,11/2,1,C(5),27071209
x^5 - 16*x^4 + 25*x^3 + 16*x^2 - 10*x + 1,60,-855/2,999,-345,2943/2,-720,387/2,3/2,0,F(5),4728079593
x^5 - 15*x^4 - 9*x^3 + 19*x^2 + 9*x + 1,67/2,324,888,578,414,60,495/2,1/2,0,F(5),2382032
x^5 - 11*x^4 + 22*x^3 + 6*x^2 - 7*x + 1,34,-228,450,-300,930,-408,66,2,0,F(5),59168000
x^5 - 10*x^4 + 16*x^3 + 25*x^2 - 16*x + 1,387/2,-720,2943/2,-345,999,-855/2,60,3/2,0,F(5),4728079593
x^5 - 10*x^4 + 25*x^3 + 10*x^2 + 5*x + 1,0,-225/2,225/2,825,2025/2,-450,75/2,75/2,1,F(5),91378125
x^5 - 9*x^4 + 18*x^3 + 14*x^2 + 5*x + 1,-10,-30,294,794,600,-348,36,2,0,F(5),7909200
x^5 - 8*x^4 - 25*x^3 - 10*x^2 + 3*x + 1,34,285/2,765/2,643,1545/2,375,253/2,1/2,0,F(5),227381317
x^5 - 8*x^4 - 11*x^3 + 6*x^2 + 6*x + 1,21,273/2,273,179,327/2,87,183/2,1/2,0,F(5),6725897
x^5 - 7*x^4 - 9*x^3 + 17*x^2 + 9*x + 1,77/2,297,660,110,165,-33,143/2,11/2,0,F(5),117128000
x^5 - 7*x^4 + 6*x^3 + 22*x^2 - 11*x + 1,66,-408,930,-300,450,-228,34,2,0,F(5),59168000
x^5 - 7*x^4 + 11*x^3 + 7*x^2 - x + 1,-33/2,-93,195,80,270,-168,43/2,1/2,0,F(5),5618000
x^5 - 7*x^4 + 14*x^3 - 2*x^2 - 3*x + 1,14,-96,174,-228,318,-132,14,2,0,F(5),562432
x^5 - 7*x^4 + 16*x^3 - 8*x^2 - x + 1,21,-108,225,-330,315,-108,9,3,0,F(5),162000
x^5 - 7*x^4 + 19*x^3 - 5*x^2 - x + 1,27/2,-135,171,-264,504,-162,3/2,3/2,0,F(5),31608144
x^5 - 7*x^4 + 21*x^3 - 23*x^2 + 9*x + 1,277/2,-468,615,-550,285,-48,-7/2,1/2,0,F(5),9522000
x^5 - 6*x^4 - 18*x^3 + 12*x^2 + 8*x + 1,34,279,522,-121,474,72,81,1,0,F(5),11122069
x^5 - 5*x^4 - 20*x^3 + 5*x + 1,25,150,225,150,525,150,75,25,0,F(5),2450000
x^5 - 5*x^4 + 20*x^2 - 5*x + 1,-25,-150,675,-200,225,-150,25,25,0,F(5),800000
x^5 - 5*x^4 + 6*x^3 + 22*x^2 + 13*x + 1,114,384,684,694,24,-210,10,2,0,F(5),84399952
x^5 - 5*x^4 + 10*x^3 - 10*x^2 + 5*x + 1,50,-150,150,-50,0,0,0,50,3,F(5),50000
x^5 - 5*x^4 + 15*x^3 - 25*x^2 + 25*x + 1,1375/2,-1050,450,100,-225,75,-25/2,25/2,0,F(5),68450000
x^5 - 5*x^4 + 20*x^3 - 4*x^2 + x + 1,11,-156,69,-150,555,-120,-25,1,0,F(5),192944592
x^5 - 5*x^4 + 20*x^3 - 5*x + 1,25,-150,225,-200,675,-150,-25,25,0,F(5),800000
x^5 - 3*x^4 - 5*x^3 + 15*x^2 + 8*x + 1,53/2,435/2,885/2,-7,-15,-90,43/2,1/2,0,F(5),44217
x^5 - 3*x^4 - 2*x^3 + 14*x^2 - 7*x + 1,14,-132,318,-228,174,-96,14,2,0,F(5),562432
x^5 - 3*x^4 + 2*x^3 - 8*x^2 + 17*x + 1,309,-219,90,300,-285,51,4,1,0,F(5),23762000
x^5 - 3*x^4 + 2*x^3 + 2*x^2 + 23*x + 1,524,54,-18,466,-330,-24,4,2,0,F(5),1908366928
x^5 - 3*x^4 + 11*x^3 - 25*x^2 + 19*x + 1,847/2,-795,669,-176,-216,138,-37/2,1/2,0,F(5),130800592
x^5 - 3*x^4 + 19*x^3 - 15*x^2 + 14*x + 1,467/2,-915/2,-33/2,-301,264,27,-77/2,1/2,0,F(5),2318783697
x^5 - 3*x^4 + 22*x^3 + 12*x^2 + 17*x + 1,259,141,-300,860,525,-189,-46,1,0,F(5),17111250000
x^5 - 2*x^4 + 6*x^3 + 2*x^2 + 4*x + 1,11,-33,0,55,0,-33,-11,11,2,F(5),1830125
x^5 - x^4 - 8*x^3 + 16*x^2 - 7*x + 1,9,-108,315,-330,225,-108,21,3,0,F(5),162000
x^5 - x^4 - 5*x^3 + 19*x^2 - 7*x + 1,3/2,-162,504,-264,171,-135,27/2,3/2,0,F(5),31608144
x^5 - x^4 + x^2 + 3*x + 1,13/2,9/2,33/2,-4,-87/2,-15/2,1,1,0,F(5),44217
x^5 - x^4 + 7*x^3 + 11*x^2 - 7*x + 1,43/2,-168,270,80,195,-93,-33/2,1/2,0,F(5),5618000
x^5 - x^4 + 12*x^3 - 14*x^2 + 3*x + 1,44,-153,255,-340,150,87,-29,1,0,F(5),9522000
x^5 - x^4 + 17*x^3 + x^2 + 3*x + 1,13/2,-123,-60,30,390,-33,-83/2,1/2,0,F(5),157216000
x^5 - 10*x^3 + 20*x + 1,400,75,300,-25,-150,0,25,25,1,F(5),50403125
x^5 + 5*x^3 + 5*x + 1,25,-75/2,-75/2,-25,-75/2,0,-25/2,25/2,1,F(5),78125
x^5 + 10*x^3 + 20*x + 1,400,-75,-300,-25,-150,0,-25,25,1,F(5),52003125
x^5 + x^4 - 14*x^3 - 6*x^2 + 3*x + 1,24,78,102,122,258,24,36,2,0,F(5),19120976
x^5 + x^4 - 11*x^3 - 9*x^2 + x + 1,47/2,69,123,166,180,51,57/2,1/2,0,F(5),6889792
x^5 + x^4 - 9*x^3 - 11*x^2 + x + 1,57/2,51,180,166,123,69,47/2,1/2,0,F(5),6889792
x^5 + x^4 - 4*x^3 + 20*x^2 - 5*x + 1,-25,-120,555,-150,69,-156,11,1,0,F(5),192944592
x^5 + x^4 + 2*x^3 + 4*x^2 + x + 1,-9,-9,6,-16,-15,-27,-4,1,0,F(5),35152
x^5 + x^4 + 4*x^3 + 2*x^2 + x + 1,-4,-27,-15,-16,6,-9,-9,1,0,F(5),35152
x^5 + x^4 + 8*x^3 - x^2 + 7*x + 1,103/2,-141/2,-195/2,-90,-15/2,39/2,-19,1/2,0,F(5),15962337
x^5 + 3*x^4 - 14*x^3 + 12*x^2 - x + 1,-29,87,150,-340,255,-153,44,1,0,F(5),9522000
x^5 + 3*x^4 - 13*x^3 + x^2 + 5*x + 1,45/2,105,54,-156,174,-66,83/2,1/2,0,F(5),2382032
x^5 + 3*x^4 - 10*x^3 - 25*x^2 - 8*x + 1,253/2,375,1545/2,643,765/2,285/2,34,1/2,0,F(5),227381317
x^5 + 3*x^4 - 9*x^3 - 23*x^2 + 9*x + 1,277/2,-243,870,200,90,132,63/2,1/2,0,F(5),108578000
x^5 + 3*x^4 - 6*x^3 - 14*x^2 + x + 1,36,24,258,122,102,78,24,2,0,F(5),19120976
x^5 + 3*x^4 + x^3 - x + 1,1,-15/2,-87/2,-4,33/2,9/2,13/2,1,0,F(5),44217
x^5 + 3*x^4 + x^3 + 17*x^2 - x + 1,-83/2,-33,390,30,-60,-123,13/2,1/2,0,F(5),157216000
x^5 + 3*x^4 + 6*x^3 + 2*x^2 + 19*x + 1,356,12,-210,-400,-240,12,-6,2,0,F(5),640000000
x^5 + 3*x^4 + 6*x^3 + 22*x^2 + 9*x + 1,26,252,600,50,-180,-138,-6,2,0,F(5),5618000
x^5 + 4*x^4 + 2*x^3 + 6*x^2 - 2*x + 1,-11,-33,0,55,0,-33,11,11,2,F(5),1830125
x^5 + 5*x^4 - 10*x^3 + 10*x^2 - 5*x + 1,0,0,0,-50,150,-150,50,50,3,F(5),50000
x^5 + 5*x^4 - 20*x^2 - 5*x + 1,75,150,525,150,225,150,25,25,0,F(5),2450000
x^5 + 5*x^4 + 5*x^2 + 1,-25/2,0,-75/2,-25,-75/2,-75/2,25,25/2,1,F(5),78125
x^5 + 5*x^4 + x^3 - 13*x^2 + 3*x + 1,83/2,-66,174,-156,54,105,45/2,1/2,0,F(5),2382032
x^5 + 5*x^4 + 10*x^3 + 20*x^2 + 5*x + 1,-25,75,450,200,-75,-75,0,25,1,F(5),42050000
x^5 + 5*x^4 + 10*x^3 + 25*x^2 - 10*x + 1,75/2,-450,2025/2,825,225/2,-225/2,0,75/2,1,F(5),91378125
x^5 + 5*x^4 + 14*x^3 + 18*x^2 - 9*x + 1,36,-348,600,794,294,-30,-10,2,0,F(5),7909200
x^5 + 5*x^4 + 14*x^3 + 18*x^2 + 17*x + 1,244,354,54,-116,-96,-30,-10,2,0,F(5),8998912
x^5 + 5*x^4 + 15*x^3 + 25*x^2 + 25*x + 1,1125/2,825,300,-150,-225,-75,-25/2,25/2,0,F(5),33800000
x^5 + 5*x^4 + 20*x^3 + 10*x^2 + 5*x + 1,0,-75,-75,200,450,75,-25,25,1,F(5),42050000
x^5 + 6*x^4 + 6*x^3 - 11*x^2 - 8*x + 1,183/2,87,327/2,179,273,273/2,21,1/2,0,F(5),6725897
x^5 + 6*x^4 + 23*x^3 + 23*x^2 + 9*x + 1,47/2,138,393,655,903/2,69/2,-43/2,1/2,0,F(5),3581577
x^5 + 7*x^4 - 8*x^3 + 12*x^2 + 7*x + 1,19,186,195,-560,-135,-174,69,1,0,F(5),157216000
x^5 + 7*x^4 - x^3 + 8*x^2 + x + 1,-19,39/2,-15/2,-90,-195/2,-141/2,103/2,1/2,0,F(5),15962337
x^5 + 7*x^4 + 12*x^3 - 8*x^2 + 7*x + 1,69,-174,-135,-560,195,186,19,1,0,F(5),157216000
x^5 + 7*x^4 + 16*x^3 - 10*x^2 + 15*x + 1,250,-345,-315,-1080,264,243,9,1,0,F(5),5583176272
x^5 + 7*x^4 + 23*x^3 - x^2 + 13*x + 1,343/2,-192,-552,-708,609,249,-17/2,1/2,0,F(5),6710321232
x^5 + 8*x^4 + 12*x^3 - 18*x^2 - 6*x + 1,81,72,474,-121,522,279,34,1,0,F(5),11122069
x^5 + 8*x^4 + 15*x^3 - 5*x^2 - 3*x + 1,43/2,-90,-15,-7,885/2,435/2,53/2,1/2,0,F(5),44217
x^5 + 8*x^4 + 16*x^3 + 2*x^2 + 14*x + 1,191,-78,-450,-745,150,177,24,1,0,F(5),106953125
x^5 + 9*x^4 - 23*x^3 - 9*x^2 + 3*x + 1,63/2,132,90,200,870,-243,277/2,1/2,0,F(5),108578000
x^5 + 9*x^4 - 23*x^3 + 21*x^2 - 7*x + 1,-7/2,-48,285,-550,615,-468,277/2,1/2,0,F(5),9522000
x^5 + 9*x^4 + 17*x^3 - 9*x^2 - 7*x + 1,143/2,-33,165,110,660,297,77/2,11/2,0,F(5),117128000
x^5 + 9*x^4 + 19*x^3 - 9*x^2 - 15*x + 1,495/2,60,414,578,888,324,67/2,1/2,0,F(5),2382032
x^5 + 9*x^4 + 22*x^3 + 6*x^2 + 3*x + 1,-6,-138,-180,50,600,252,26,2,0,F(5),5618000
x^5 + 9*x^4 + 23*x^3 + 23*x^2 + 6*x + 1,-43/2,69/2,903/2,655,393,138,47/2,1/2,0,F(5),3581577
x^5 + 13*x^4 - x^3 + 23*x^2 + 7*x + 1,-17/2,249,609,-708,-552,-192,343/2,1/2,0,F(5),6710321232
x^5 + 13*x^4 + 22*x^3 + 6*x^2 - 5*x + 1,10,-210,24,694,684,384,114,2,0,F(5),84399952
x^5 + 14*x^4 - 15*x^3 + 19*x^2 - 3*x + 1,-77/2,27,264,-301,-33/2,-915/2,467/2,1/2,0,F(5),2318783697
x^5 + 14*x^4 + 2*x^3 + 16*x^2 + 8*x + 1,24,177,150,-745,-450,-78,191,1,0,F(5),106953125
x^5 + 15*x^4 - 10*x^3 + 16*x^2 + 7*x + 1,9,243,264,-1080,-315,-345,250,1,0,F(5),5583176272
x^5 + 17*x^4 - 8*x^3 + 2*x^2 - 3*x + 1,4,51,-285,300,90,-219,309,1,0,F(5),23762000
x^5 + 17*x^4 + 12*x^3 + 22*x^2 - 3*x + 1,-46,-189,525,860,-300,141,259,1,0,F(5),17111250000
x^5 + 17*x^4 + 18*x^3 + 14*x^2 + 5*x + 1,-10,-30,-96,-116,54,354,244,2,0,F(5),8998912
x^5 + 19*x^4 - 25*x^3 + 11*x^2 - 3*x + 1,-37/2,138,-216,-176,669,-795,847/2,1/2,0,F(5),130800592
x^5 + 19*x^4 + 2*x^3 + 6*x^2 + 3*x + 1,-6,12,-240,-400,-210,12,356,2,0,F(5),640000000
x^5 + 20*x^4 - 10*x^2 + 1,25,0,-150,-25,300,75,400,25,1,F(5),50403125
x^5 + 20*x^4 + 10*x^2 + 1,-25,0,-150,-25,-300,-75,400,25,1,F(5),52003125
x^5 + 23*x^4 + 2*x^3 + 2*x^2 - 3*x + 1,4,-24,-330,466,-18,54,524,2,0,F(5),1908366928
x^5 + 25*x^4 - 25*x^3 + 15*x^2 - 5*x + 1,-25/2,75,-225,100,450,-1050,1375/2,25/2,0,F(5),68450000
x^5 + 25*x^4 + 25*x^3 + 15*x^2 + 5*x + 1,-25/2,-75,-225,-150,300,825,1125/2,25/2,0,F(5),33800000
x^5 - 20*x^4 + 10*x^3 + 25*x^2 - 14*x + 1,267/2,-600,2895/2,-1485,1110,-975/2,375,3/2,0,D(5),29546515881
x^5 - 18*x^4 + 9*x^3 + 23*x^2 - 13*x + 1,223/2,-516,1239,-1249,1875/2,-831/2,603/2,1/2,0,D(5),13382556489
x^5 - 17*x^4 + 4*x^3 + 25*x^2 + 11*x + 1,117/2,765/2,2253/2,1484,993/2,-579/2,279,1/2,0,D(5),672105625
x^5 - 16*x^4 + 8*x^3 + 21*x^2 - 12*x + 1,183/2,-438,2091/2,-1033,780,-699/2,236,1/2,0,D(5),5517964089
x^5 - 15*x^4 - 23*x^3 + 5*x + 1,25,345/2,795/2,500,1437/2,1035/2,565/2,1/2,0,D(5),13024881
x^5 - 14*x^4 + 7*x^3 + 19*x^2 - 11*x + 1,147/2,-366,867,-837,1275/2,-579/2,357/2,3/2,0,D(5),2014483689
x^5 - 14*x^4 + 25*x^3 + 10*x^2 - 20*x + 1,375,-975/2,1110,-1485,2895/2,-600,267/2,3/2,0,D(5),29546515881
x^5 - 13*x^4 + 5*x^3 + 17*x^2 - 9*x + 1,77/2,-267,696,-674,504,-225,313/2,1/2,0,D(5),305830144
x^5 - 13*x^4 + 23*x^3 + 9*x^2 - 18*x + 1,603/2,-831/2,1875/2,-1249,1239,-516,223/2,1/2,0,D(5),13382556489
x^5 - 13*x^4 + 25*x^3 - 11*x^2 - 2*x + 1,63/2,-309/2,903/2,-757,753,-405,213/2,1/2,0,D(5),18671041
x^5 - 12*x^4 - 25*x^3 - 8*x^2 + 4*x + 1,36,279/2,426,711,1467/2,510,413/2,1/2,0,D(5),142110241
x^5 - 12*x^4 + 6*x^3 + 17*x^2 - 10*x + 1,115/2,-300,1407/2,-661,510,-471/2,129,1/2,0,D(5),623151369
x^5 - 12*x^4 + 21*x^3 + 8*x^2 - 16*x + 1,236,-699/2,780,-1033,2091/2,-438,183/2,1/2,0,D(5),5517964089
x^5 - 12*x^4 + 23*x^3 - 10*x^2 - 2*x + 1,29,-285/2,399,-653,1287/2,-339,173/2,1/2,0,D(5),9740641
x^5 - 11*x^4 - 23*x^3 - 7*x^2 + 4*x + 1,67/2,261/2,753/2,605,618,432,357/2,1/2,0,D(5),91259809
x^5 - 11*x^4 + 19*x^3 + 7*x^2 - 14*x + 1,357/2,-579/2,1275/2,-837,867,-366,147/2,3/2,0,D(5),2014483689
x^5 - 11*x^4 + 21*x^3 - 9*x^2 - 2*x + 1,53/2,-261/2,699/2,-557,543,-279,137/2,1/2,0,D(5),4635409
x^5 - 11*x^4 + 23*x^3 - 10*x^2 - 5*x + 1,50,-195/2,975/2,-870,1407/2,-609/2,127/2,1/2,0,D(5),13024881
x^5 - 10*x^4 - 21*x^3 - 6*x^2 + 4*x + 1,31,243/2,330,507,1023/2,360,305/2,1/2,0,D(5),56445169
x^5 - 10*x^4 + 5*x^3 + 15*x^2 - 9*x + 1,87/2,-240,555,-505,795/2,-375/2,175/2,1/2,0,D(5),151068681
x^5 - 10*x^4 + 17*x^3 + 6*x^2 - 12*x + 1,129,-471/2,510,-661,1407/2,-300,115/2,1/2,0,D(5),623151369
x^5 - 10*x^4 + 19*x^3 - 8*x^2 - 2*x + 1,24,-237/2,303,-469,903/2,-225,105/2,1/2,0,D(5),1940449
x^5 - 9*x^4 - 19*x^3 - 5*x^2 + 4*x + 1,57/2,225/2,573/2,417,414,294,257/2,1/2,0,D(5),33373729
x^5 - 9*x^4 - 4*x^3 + 23*x^2 + 15*x + 1,335/2,1095/2,2037/2,736,219/2,-237/2,91,1/2,0,D(5),1963110249
x^5 - 9*x^4 + 15*x^3 + 5*x^2 - 10*x + 1,175/2,-375/2,795/2,-505,555,-240,87/2,1/2,0,D(5),151068681
x^5 - 9*x^4 + 17*x^3 - 7*x^2 - 2*x + 1,43/2,-213/2,519/2,-389,369,-177,77/2,1/2,0,D(5),667489
x^5 - 9*x^4 + 17*x^3 + 5*x^2 - 13*x + 1,313/2,-225,504,-674,696,-267,77/2,1/2,0,D(5),305830144
x^5 - 9*x^4 + 19*x^3 - x^2 - 7*x + 1,103/2,-132,336,-504,633,-249,67/2,1/2,0,D(5),32672656
x^5 - 9*x^4 + 19*x^3 + 8*x^2 - 3*x + 1,-11,-357/2,633/2,90,1389/2,-633/2,67/2,1/2,0,D(5),16507969
x^5 - 8*x^4 - 22*x^3 - 7*x^2 + 8*x + 1,163/2,81,915/2,731,522,633/2,119,1/2,0,D(5),117223929
x^5 - 8*x^4 - 17*x^3 - 4*x^2 + 4*x + 1,26,207/2,246,335,651/2,234,213/2,1/2,0,D(5),18671041
x^5 - 8*x^4 - 11*x^3 + 9*x^2 + 7*x + 1,53/2,177,357,169,369/2,129/2,183/2,1/2,0,D(5),32706961
x^5 - 8*x^4 + 4*x^3 + 13*x^2 - 8*x + 1,63/2,-186,843/2,-369,300,-291/2,54,3/2,0,D(5),24235929
x^5 - 8*x^4 + 13*x^3 + 4*x^2 - 8*x + 1,54,-291/2,300,-369,843/2,-186,63/2,3/2,0,D(5),24235929
x^5 - 8*x^4 + 15*x^3 - 6*x^2 - 2*x + 1,19,-189/2,219,-317,591/2,-135,53/2,1/2,0,D(5),160801
x^5 - 8*x^4 + 15*x^3 + x^2 + 15*x + 1,445/2,-90,-216,845,249/2,-375/2,53/2,1/2,0,D(5),61858225
x^5 - 8*x^4 + 18*x^3 - 3*x^2 - 2*x + 1,23/2,-126,375/2,-245,480,-387/2,19,1/2,0,D(5),4986289
x^5 - 8*x^4 + 19*x^3 - 2*x^2 + 2*x + 1,9,-297/2,69,11,975/2,-213,33/2,1/2,0,D(5),38775529
x^5 - 7*x^4 - 15*x^3 - 3*x^2 + 4*x + 1,47/2,189/2,417/2,261,246,180,173/2,1/2,0,D(5),9740641
x^5 - 7*x^4 - x^3 + 19*x^2 - 9*x + 1,67/2,-249,633,-504,336,-132,103/2,1/2,0,D(5),32672656
x^5 - 7*x^4 - x^3 + 20*x^2 + 13*x + 1,119,795/2,1449/2,572,33/2,-279/2,103/2,1/2,0,D(5),117223929
x^5 - 7*x^4 - x^3 + 24*x^2 + 17*x + 1,229,1239/2,1989/2,760,-3/2,-339/2,103/2,1/2,0,D(5),240963529
x^5 - 7*x^4 + 7*x^3 + 19*x^2 + 10*x + 1,105/2,465/2,1083/2,731,123,-216,63/2,1/2,0,D(5),2122849
x^5 - 7*x^4 + 11*x^3 + 3*x^2 - 6*x + 1,57/2,-219/2,435/2,-253,303,-138,43/2,1/2,0,D(5),1447209
x^5 - 7*x^4 + 12*x^3 + 3*x^2 - x + 1,-13/2,-189/2,273/2,-2,525/2,-297/2,19,1/2,0,D(5),2387025
x^5 - 7*x^4 + 17*x^3 - 15*x^2 + 5*x + 1,125/2,-240,315,-290,201,-66,13/2,1/2,0,D(5),512656
x^5 - 7*x^4 + 17*x^3 + 25*x^2 + 9*x + 1,37/2,210,813,1266,561,-366,13/2,1/2,0,D(5),1926544
x^5 - 7*x^4 + 21*x^3 + 12*x^2 + 19*x + 1,331,369/2,-555/2,1410,1005/2,-621/2,-7/2,1/2,0,D(5),21867015625
x^5 - 7*x^4 + 21*x^3 + 23*x^2 + 8*x + 1,13/2,237/2,1293/2,1333,783,-393,-7/2,1/2,0,D(5),3713329
x^5 - 6*x^4 - 13*x^3 - 2*x^2 + 4*x + 1,21,171/2,174,195,351/2,132,137/2,1/2,0,D(5),4635409
x^5 - 6*x^4 - 5*x^3 + 18*x^2 + 14*x + 1,151,831/2,681,383,-21/2,-90,97/2,1/2,0,D(5),350775441
x^5 - 6*x^4 + 3*x^3 + 11*x^2 - 7*x + 1,43/2,-138,303,-253,435/2,-219/2,57/2,1/2,0,D(5),1447209
x^5 - 6*x^4 + 3*x^3 + 15*x^2 + 23*x + 1,983/2,495,324,1031,-393/2,-279/2,57/2,1/2,0,D(5),192959881
x^5 - 6*x^4 + 3*x^3 + 20*x^2 + 2*x + 1,-46,75/2,681,179,327/2,-177,57/2,1/2,0,D(5),3629025
x^5 - 6*x^4 + 5*x^3 + 14*x^2 - 2*x + 1,-31,-159/2,399,31,387/2,-150,47/2,1/2,0,D(5),2474329
x^5 - 6*x^4 + 6*x^3 + 11*x^2 + 8*x + 1,73/2,87,399/2,443,33,-273/2,21,1/2,0,D(5),7112889
x^5 - 6*x^4 + 7*x^3 + 8*x^2 - 4*x + 1,-4,-201/2,228,-81,411/2,-123,37/2,1/2,0,D(5),693889
x^5 - 6*x^4 + 9*x^3 + 2*x^2 - 4*x + 1,11,-159/2,150,-157,399/2,-96,27/2,1/2,0,D(5),56169
x^5 - 6*x^4 + 11*x^3 - 4*x^2 - 2*x + 1,14,-141/2,147,-197,351/2,-69,17/2,1/2,0,D(5),2209
x^5 - 6*x^4 + 11*x^3 - x^2 + x + 1,7/2,-84,75,-5,315/2,-183/2,17/2,1/2,0,D(5),2798929
x^5 - 6*x^4 + 13*x^3 - 10*x^2 + 2*x + 1,29,-255/2,201,-201,267/2,-42,7/2,1/2,0,D(5),55225
x^5 - 6*x^4 + 15*x^3 - 18*x^2 + 8*x + 1,109,-657/2,396,-229,111/2,0,-3/2,1/2,1,D(5),2209
x^5 - 6*x^4 + 15*x^3 - 16*x^2 + 8*x + 1,104,-609/2,294,-169,147/2,-15,-3/2,1/2,0,D(5),859329
x^5 - 6*x^4 + 17*x^3 - 23*x^2 + 13*x + 1,453/2,-576,552,-261,63/2,39/2,-13/2,1/2,0,D(5),305809
x^5 - 6*x^4 + 17*x^3 - 22*x^2 + 16*x + 1,311,-1311/2,408,-101,-9/2,12,-13/2,1/2,0,D(5),9653449
x^5 - 5*x^4 - 11*x^3 - x^2 + 4*x + 1,37/2,153/2,285/2,137,114,90,105/2,1/2,0,D(5),1940449
x^5 - 5*x^4 - 10*x^3 + 23*x^2 - 11*x + 1,127/2,-609/2,1407/2,-870,975/2,-195/2,50,1/2,0,D(5),13024881
x^5 - 5*x^4 + 2*x^3 + 17*x^2 + 11*x + 1,157/2,531/2,951/2,428,-63/2,-285/2,20,1/2,0,D(5),4549689
x^5 - 5*x^4 + 3*x^3 + 6*x^2 + 11*x + 1,106,153/2,159/2,396,-213/2,-135/2,35/2,1/2,0,D(5),7491169
x^5 - 5*x^4 + 5*x^3 + 5*x^2 + 6*x + 1,47/2,15/2,135/2,235,-15,-75,25/2,1/2,0,D(5),3455881
x^5 - 5*x^4 + 5*x^3 + 25*x^2 + 16*x + 1,387/2,1125/2,1785/2,785,-15,-225,25/2,1/2,0,D(5),141395881
x^5 - 5*x^4 + 6*x^3 + 15*x^2 + 7*x + 1,23/2,225/2,699/2,400,123/2,-315/2,10,1/2,0,D(5),265225
x^5 - 5*x^4 + 7*x^3 + x + 1,1,-105/2,129/2,10,117/2,-105/2,15/2,1,0,D(5),373321
x^5 - 5*x^4 + 7*x^3 + x^2 - 2*x + 1,3/2,-111/2,195/2,-81,111,-60,15/2,3/2,0,D(5),227529
x^5 - 5*x^4 + 7*x^3 + 12*x^2 - 5*x + 1,-5,-285/2,687/2,-32,477/2,-285/2,15/2,1/2,0,D(5),45171841
x^5 - 5*x^4 + 9*x^3 - 3*x^2 - 2*x + 1,23/2,-117/2,231/2,-149,129,-45,5/2,1/2,0,D(5),16129
x^5 - 5*x^4 + 9*x^3 + 25*x^2 + 3*x + 1,-107/2,45,972,530,264,-255,5/2,1/2,0,D(5),1269639424
x^5 - 5*x^4 + 12*x^3 + 7*x^2 - 5*x + 1,15/2,-285/2,477/2,-32,687/2,-285/2,-5,1/2,0,D(5),45171841
x^5 - 4*x^4 - 15*x^3 + 15*x^2 + 21*x + 1,807/2,585,870,113,225/2,-45/2,107/2,1/2,0,D(5),8640260209
x^5 - 4*x^4 - 9*x^3 + 4*x + 1,16,135/2,114,87,123/2,54,77/2,1/2,0,D(5),667489
x^5 - 4*x^4 + 5*x^2 + 14*x + 1,367/2,105,195/2,367,-180,-75/2,16,1/2,0,D(5),16507969
x^5 - 4*x^4 + 2*x^3 + 9*x^2 - 6*x + 1,27/2,-96,399/2,-157,150,-159/2,11,1/2,0,D(5),56169
x^5 - 4*x^4 + 4*x^3 + x^2 + 4*x + 1,27/2,-24,75/2,95,-30,-63/2,6,1/2,0,D(5),693889
x^5 - 4*x^4 + 5*x^3 + 1,0,-75/2,60,-25,75/2,-30,7/2,1/2,1,D(5),95481
x^5 - 4*x^4 + 5*x^3 + 19*x^2 + 3*x + 1,-77/2,48,579,249,213/2,-345/2,7/2,1/2,0,D(5),253605625
x^5 - 4*x^4 + 7*x^3 - 2*x^2 - 2*x + 1,9,-93/2,87,-109,183/2,-27,-3/2,1/2,0,D(5),20449
x^5 - 4*x^4 + 8*x^3 + 7*x^2 - 6*x + 1,37/2,-123,411/2,-81,228,-201/2,-4,1/2,0,D(5),693889
x^5 - 4*x^4 + 9*x^3 - 5*x^2 + 3*x + 1,43/2,-90,57,-31,93/2,-33/2,-13/2,1/2,0,D(5),1306449
x^5 - 4*x^4 + 9*x^3 + 12*x + 1,144,-135/2,-102,311,-117/2,-54,-13/2,1/2,0,D(5),233325625
x^5 - 4*x^4 + 24*x^3 + 9*x^2 + 14*x + 1,347/2,9,-645/2,799,708,-423/2,-44,1/2,0,D(5),12720456225
x^5 - 3*x^4 - 10*x^3 + 11*x^2 + 25*x + 1,1195/2,975/2,1203/2,280,-351/2,-75/2,34,1/2,0,D(5),16687225
x^5 - 3*x^4 - 7*x^3 + x^2 + 4*x + 1,27/2,117/2,177/2,45,18,24,53/2,1/2,0,D(5),160801
x^5 - 3*x^4 - 4*x^3 + 23*x^2 + 9*x + 1,47/2,681/2,1785/2,-20,-15/2,-309/2,19,1/2,0,D(5),66928761
x^5 - 3*x^4 - x^3 + 7*x^2 + 3*x + 1,-17/2,39,123,24,-12,-48,23/2,1/2,0,D(5),512656
x^5 - 3*x^4 + 3*x^3 - x^2 + 2*x + 1,13/2,-51/2,75/2,11,-21,-6,3/2,1/2,0,D(5),56169
