polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,gcd,zero_terms,galois_group,discriminant
x^5 + x^4 + 11*x^3 - x^2 + 14*x + 1,(214)*x^4 + (-727)*x^3 + (177)*x^2 + (-784)*x^1 + (148),(214) * (x^4 - 727/214*x^3 + 177/214*x^2 - 392/107*x + 74/107),214,-727,177,-784,148,1,0,D(5),293951025
x^5 + x^4 + 11*x^3 + 8*x^2 + 5*x + 1,(403)*x^4 + (515)*x^3 + (267)*x^2 + (89)*x^1 + (22),(403) * (x^4 + 515/403*x^3 + 267/403*x^2 + 89/403*x + 22/403),403,515,267,89,22,1,0,D(5),4549689
x^5 + x^4 + 11*x^3 + 12*x^2 + 3*x + 1,(457)*x^4 + (1053)*x^3 + (795)*x^2 + (139)*x^1 + (26),(457) * (x^4 + 1053/457*x^3 + 795/457*x^2 + 139/457*x + 26/457),457,1053,795,139,26,1,0,D(5),16638241
x^5 + x^4 + 12*x^3 + 13*x^2 + 3*x + 1,(550)*x^4 + (1249)*x^3 + (928)*x^2 + (149)*x^1 + (27),(550) * (x^4 + 1249/550*x^3 + 464/275*x^2 + 149/550*x + 27/550),550,1249,928,149,27,1,0,D(5),29669809
x^5 + x^4 + 13*x^3 + 14*x^2 + 3*x + 1,(651)*x^4 + (1461)*x^3 + (1071)*x^2 + (159)*x^1 + (28),(651) * (x^4 + 487/217*x^3 + 51/31*x^2 + 53/217*x + 4/93),651,1461,1071,159,28,1,0,D(5),50225569
x^5 + x^4 + 14*x^3 + 15*x^2 + 3*x + 1,(760)*x^4 + (1689)*x^3 + (1224)*x^2 + (169)*x^1 + (29),(760) * (x^4 + 1689/760*x^3 + 153/95*x^2 + 169/760*x + 29/760),760,1689,1224,169,29,1,0,D(5),81414529
x^5 + x^4 + 15*x^3 + 16*x^2 + 3*x + 1,(877)*x^4 + (1933)*x^3 + (1387)*x^2 + (179)*x^1 + (30),(877) * (x^4 + 1933/877*x^3 + 1387/877*x^2 + 179/877*x + 30/877),877,1933,1387,179,30,1,0,D(5),127215841
x^5 + x^4 + 16*x^3 + 17*x^2 + 3*x + 1,(1002)*x^4 + (2193)*x^3 + (1560)*x^2 + (189)*x^1 + (31),(1002) * (x^4 + 731/334*x^3 + 260/167*x^2 + 63/334*x + 31/1002),1002,2193,1560,189,31,1,0,D(5),192626641
x^5 + x^4 + 17*x^3 + 18*x^2 + 3*x + 1,(1135)*x^4 + (2469)*x^3 + (1743)*x^2 + (199)*x^1 + (32),(1135) * (x^4 + 2469/1135*x^3 + 1743/1135*x^2 + 199/1135*x + 32/1135),1135,2469,1743,199,32,1,0,D(5),283821409
x^5 + x^4 + 18*x^3 + 19*x^2 + 3*x + 1,(1276)*x^4 + (2761)*x^3 + (1936)*x^2 + (209)*x^1 + (33),(1276) * (x^4 + 251/116*x^3 + 44/29*x^2 + 19/116*x + 3/116),1276,2761,1936,209,33,11,0,D(5),408322849
x^5 + x^4 + 19*x^3 + 20*x^2 + 3*x + 1,(1425)*x^4 + (3069)*x^3 + (2139)*x^2 + (219)*x^1 + (34),(1425) * (x^4 + 1023/475*x^3 + 713/475*x^2 + 73/475*x + 34/1425),1425,3069,2139,219,34,1,0,D(5),575184289
x^5 + x^4 + 20*x^3 + 21*x^2 + 3*x + 1,(1582)*x^4 + (3393)*x^3 + (2352)*x^2 + (229)*x^1 + (35),(1582) * (x^4 + 3393/1582*x^3 + 168/113*x^2 + 229/1582*x + 5/226),1582,3393,2352,229,35,1,0,D(5),795183601
x^5 + x^4 + 21*x^3 + 22*x^2 + 3*x + 1,(1747)*x^4 + (3733)*x^3 + (2575)*x^2 + (239)*x^1 + (36),(1747) * (x^4 + 3733/1747*x^3 + 2575/1747*x^2 + 239/1747*x + 36/1747),1747,3733,2575,239,36,1,0,D(5),1081028641
x^5 + x^4 + 22*x^3 + 23*x^2 + 3*x + 1,(1920)*x^4 + (4089)*x^3 + (2808)*x^2 + (249)*x^1 + (37),(1920) * (x^4 + 1363/640*x^3 + 117/80*x^2 + 83/640*x + 37/1920),1920,4089,2808,249,37,1,0,D(5),1447574209
x^5 + x^4 + 23*x^3 + 24*x^2 + 3*x + 1,(2101)*x^4 + (4461)*x^3 + (3051)*x^2 + (259)*x^1 + (38),(2101) * (x^4 + 4461/2101*x^3 + 3051/2101*x^2 + 259/2101*x + 38/2101),2101,4461,3051,259,38,1,0,D(5),1912050529
x^5 + x^4 + 24*x^3 + 25*x^2 + 3*x + 1,(2290)*x^4 + (4849)*x^3 + (3304)*x^2 + (269)*x^1 + (39),(2290) * (x^4 + 4849/2290*x^3 + 1652/1145*x^2 + 269/2290*x + 39/2290),2290,4849,3304,269,39,1,0,D(5),2494303249
x^5 + 2*x^4 - 17*x^3 + 7*x^2 + 13*x + 1,(1401)*x^4 + (-4111)*x^3 + (1146)*x^2 + (2772)*x^1 + (348),(1401) * (x^4 - 4111/1401*x^3 + 382/467*x^2 + 924/467*x + 116/467),1401,-4111,1146,2772,348,1,0,D(5),635392849
x^5 + 2*x^4 - 15*x^3 + 6*x^2 + 14*x + 1,(1078)*x^4 + (-3245)*x^3 + (796)*x^2 + (2619)*x^1 + (354),(1078) * (x^4 - 295/98*x^3 + 398/539*x^2 + 2619/1078*x + 177/539),1078,-3245,796,2619,354,1,0,D(5),117223929
x^5 + 2*x^4 - 10*x^3 + 13*x^2 - 6*x + 1,(862)*x^4 + (-2433)*x^3 + (2719)*x^2 + (-1184)*x^1 + (189),(862) * (x^4 - 2433/862*x^3 + 2719/862*x^2 - 592/431*x + 189/862),862,-2433,2719,-1184,189,1,0,D(5),55225
x^5 + 2*x^4 - 7*x^3 - 6*x^2 + 12*x + 1,(100)*x^4 + (-113)*x^3 + (-222)*x^2 + (151)*x^1 + (178),(100) * (x^4 - 113/100*x^3 - 111/50*x^2 + 151/100*x + 89/50),100,-113,-222,151,178,1,0,D(5),1447209
x^5 + 2*x^4 - 7*x^3 + 16*x^2 + 1,(544)*x^4 + (-1881)*x^3 + (3298)*x^2 + (31)*x^1 + (144),(544) * (x^4 - 1881/544*x^3 + 97/16*x^2 + 31/544*x + 9/34),544,-1881,3298,31,144,1,0,D(5),167055625
x^5 + 2*x^4 - 5*x^3 + 4*x^2 - 2*x + 1,(294)*x^4 + (-493)*x^3 + (324)*x^2 + (-147)*x^1 + (72),(294) * (x^4 - 493/294*x^3 + 54/49*x^2 - 1/2*x + 12/49),294,-493,324,-147,72,1,0,D(5),57121
x^5 + 2*x^4 - 3*x^3 + 1,(112)*x^4 + (-121)*x^3 + (-30)*x^2 + (11)*x^1 + (32),(112) * (x^4 - 121/112*x^3 - 15/56*x^2 + 11/112*x + 2/7),112,-121,-30,11,32,1,0,D(5),55225
x^5 + 2*x^4 - 2*x^3 + 19*x^2 - 8*x + 1,(420)*x^4 + (-493)*x^3 + (3723)*x^2 + (-1554)*x^1 + (183),(420) * (x^4 - 493/420*x^3 + 1241/140*x^2 - 37/10*x + 61/140),420,-493,3723,-1554,183,1,0,D(5),38775529
x^5 + 2*x^4 - x^3 + 3*x^2 - 3*x + 1,(121)*x^4 + (-47)*x^3 + (114)*x^2 + (-128)*x^1 + (40),(121) * (x^4 - 47/121*x^3 + 114/121*x^2 - 128/121*x + 40/121),121,-47,114,-128,40,1,0,D(5),56169
x^5 + 2*x^4 + x^3 - 8*x^2 + 20*x + 1,(-396)*x^4 + (-369)*x^3 + (486)*x^2 + (-1449)*x^1 + (360),(-396) * (x^4 + 41/44*x^3 - 27/22*x^2 + 161/44*x - 10/11),-396,-369,486,-1449,360,9,0,D(5),1492817769
x^5 + 2*x^4 + 3*x^3 - x^2 - x + 1,(-5)*x^4 + (-91)*x^3 + (-4)*x^2 + (6)*x^1 + (-20),(-5) * (x^4 + 91/5*x^3 + 4/5*x^2 - 6/5*x + 4),-5,-91,-4,6,-20,1,0,D(5),55225
x^5 + 2*x^4 + 3*x^3 + 6*x^2 + 4*x + 1,(4)*x^4 + (63)*x^3 + (194)*x^2 + (133)*x^1 + (30),(4) * (x + 3) * (x^3 + 51/4*x^2 + 41/4*x + 5/2),4,63,194,133,30,1,0,D(5),14161
x^5 + 2*x^4 + 5*x^3 + x^2 + 6*x + 1,(-62)*x^4 + (-213)*x^3 + (-47)*x^2 + (-167)*x^1 + (9),(-62) * (x^4 + 213/62*x^3 + 47/62*x^2 + 167/62*x - 9/62),-62,-213,-47,-167,9,1,0,D(5),2050624
x^5 + 2*x^4 + 9*x^3 + 10*x^2 + 6*x + 1,(190)*x^4 + (355)*x^3 + (260)*x^2 + (107)*x^1 + (22),(190) * (x^4 + 71/38*x^3 + 26/19*x^2 + 107/190*x + 11/95),190,355,260,107,22,1,0,D(5),505521
x^5 + 2*x^4 + 9*x^3 + 24*x^2 + 8*x + 1,(328)*x^4 + (1783)*x^3 + (3658)*x^2 + (1167)*x^1 + (120),(328) * (x^4 + 1783/328*x^3 + 1829/164*x^2 + 1167/328*x + 15/41),328,1783,3658,1167,120,1,0,D(5),76790169
x^5 + 2*x^4 + 15*x^3 - 9*x^2 - x + 1,(523)*x^4 + (-3275)*x^3 + (1696)*x^2 + (114)*x^1 + (-156),(523) * (x^4 - 3275/523*x^3 + 1696/523*x^2 + 114/523*x - 156/523),523,-3275,1696,114,-156,1,0,D(5),24770529
x^5 + 2*x^4 + 20*x^3 + 3*x^2 - 6*x + 1,(1342)*x^4 + (-2273)*x^3 + (-501)*x^2 + (646)*x^1 + (-101),(1342) * (x^4 - 2273/1342*x^3 - 501/1342*x^2 + 323/671*x - 101/1342),1342,-2273,-501,646,-101,1,0,D(5),3629025
x^5 + 3*x^4 - 24*x^3 - 25*x^2 + x + 1,(3000)*x^4 + (-181)*x^3 + (-2328)*x^2 + (201)*x^1 + (191),(3000) * (x^4 - 181/3000*x^3 - 97/125*x^2 + 67/1000*x + 191/3000),3000,-181,-2328,201,191,1,0,D(5),4419723361
x^5 + 3*x^4 - 23*x^3 - 24*x^2 + x + 1,(2785)*x^4 + (-175)*x^3 + (-2165)*x^2 + (193)*x^1 + (184),(2785) * (x^4 - 35/557*x^3 - 433/557*x^2 + 193/2785*x + 184/2785),2785,-175,-2165,193,184,1,0,D(5),3471684241
x^5 + 3*x^4 - 22*x^3 - 23*x^2 + x + 1,(2578)*x^4 + (-169)*x^3 + (-2008)*x^2 + (185)*x^1 + (177),(2578) * (x^4 - 169/2578*x^3 - 1004/1289*x^2 + 185/2578*x + 177/2578),2578,-169,-2008,185,177,1,0,D(5),2699114209
x^5 + 3*x^4 - 21*x^3 - 22*x^2 + x + 1,(2379)*x^4 + (-163)*x^3 + (-1857)*x^2 + (177)*x^1 + (170),(2379) * (x^4 - 163/2379*x^3 - 619/793*x^2 + 59/793*x + 170/2379),2379,-163,-1857,177,170,1,0,D(5),2075075809
x^5 + 3*x^4 - 20*x^3 - 21*x^2 + x + 1,(2188)*x^4 + (-157)*x^3 + (-1712)*x^2 + (169)*x^1 + (163),(2188) * (x^4 - 157/2188*x^3 - 428/547*x^2 + 169/2188*x + 163/2188),2188,-157,-1712,169,163,1,0,D(5),1575851809
x^5 + 3*x^4 - 19*x^3 - 20*x^2 + x + 1,(2005)*x^4 + (-151)*x^3 + (-1573)*x^2 + (161)*x^1 + (156),(2005) * (x^4 - 151/2005*x^3 - 1573/2005*x^2 + 161/2005*x + 156/2005),2005,-151,-1573,161,156,1,0,D(5),1180678321
x^5 + 3*x^4 - 18*x^3 - 19*x^2 + x + 1,(1830)*x^4 + (-145)*x^3 + (-1440)*x^2 + (153)*x^1 + (149),(1830) * (x^4 - 29/366*x^3 - 48/61*x^2 + 51/610*x + 149/1830),1830,-145,-1440,153,149,1,0,D(5),871489441
x^5 + 3*x^4 - 17*x^3 - 18*x^2 + x + 1,(1663)*x^4 + (-139)*x^3 + (-1313)*x^2 + (145)*x^1 + (142),(1663) * (x^4 - 139/1663*x^3 - 1313/1663*x^2 + 145/1663*x + 142/1663),1663,-139,-1313,145,142,1,0,D(5),632673409
x^5 + 3*x^4 - 16*x^3 - 17*x^2 + x + 1,(1504)*x^4 + (-133)*x^3 + (-1192)*x^2 + (137)*x^1 + (135),(1504) * (x^4 - 133/1504*x^3 - 149/188*x^2 + 137/1504*x + 135/1504),1504,-133,-1192,137,135,1,0,D(5),450840289
x^5 + 3*x^4 - 15*x^3 - 16*x^2 + x + 1,(1353)*x^4 + (-127)*x^3 + (-1077)*x^2 + (129)*x^1 + (128),(1353) * (x^4 - 127/1353*x^3 - 359/451*x^2 + 43/451*x + 128/1353),1353,-127,-1077,129,128,1,0,D(5),314601169
x^5 + 3*x^4 - 13*x^3 - 14*x^2 + x + 1,(1075)*x^4 + (-115)*x^3 + (-865)*x^2 + (113)*x^1 + (114),(1075) * (x^4 - 23/215*x^3 - 173/215*x^2 + 113/1075*x + 114/1075),1075,-115,-865,113,114,1,0,D(5),142110241
x^5 + 3*x^4 - 13*x^3 - x^2 + 5*x + 1,(1249)*x^4 + (-2344)*x^3 + (-329)*x^2 + (926)*x^1 + (203),(1249) * (x^4 - 2344/1249*x^3 - 329/1249*x^2 + 926/1249*x + 203/1249),1249,-2344,-329,926,203,1,0,D(5),19114384
x^5 + 3*x^4 - 12*x^3 - 13*x^2 + x + 1,(948)*x^4 + (-109)*x^3 + (-768)*x^2 + (105)*x^1 + (107),(948) * (x^4 - 109/948*x^3 - 64/79*x^2 + 35/316*x + 107/948),948,-109,-768,105,107,1,0,D(5),91259809
x^5 + 3*x^4 - 11*x^3 - 12*x^2 + x + 1,(829)*x^4 + (-103)*x^3 + (-677)*x^2 + (97)*x^1 + (100),(829) * (x^4 - 103/829*x^3 - 677/829*x^2 + 97/829*x + 100/829),829,-103,-677,97,100,1,0,D(5),56445169
x^5 + 3*x^4 - 10*x^3 - 11*x^2 + x + 1,(718)*x^4 + (-97)*x^3 + (-592)*x^2 + (89)*x^1 + (93),(718) * (x^4 - 97/718*x^3 - 296/359*x^2 + 89/718*x + 93/718),718,-97,-592,89,93,1,0,D(5),33373729
x^5 + 3*x^4 - 9*x^3 - 10*x^2 + x + 1,(615)*x^4 + (-91)*x^3 + (-513)*x^2 + (81)*x^1 + (86),(615) * (x^4 - 91/615*x^3 - 171/205*x^2 + 27/205*x + 86/615),615,-91,-513,81,86,1,0,D(5),18671041
x^5 + 3*x^4 - 9*x^3 - 7*x^2 + 14*x + 1,(474)*x^4 + (-715)*x^3 + (-801)*x^2 + (1044)*x^1 + (296),(474) * (x^4 - 715/474*x^3 - 267/158*x^2 + 174/79*x + 148/237),474,-715,-801,1044,296,1,0,D(5),38975049
x^5 + 3*x^4 - 8*x^3 - 9*x^2 + x + 1,(520)*x^4 + (-85)*x^3 + (-440)*x^2 + (73)*x^1 + (79),(520) * (x^4 - 17/104*x^3 - 11/13*x^2 + 73/520*x + 79/520),520,-85,-440,73,79,1,0,D(5),9740641
x^5 + 3*x^4 - 7*x^3 - 8*x^2 + x + 1,(433)*x^4 + (-79)*x^3 + (-373)*x^2 + (65)*x^1 + (72),(433) * (x^4 - 79/433*x^3 - 373/433*x^2 + 65/433*x + 72/433),433,-79,-373,65,72,1,0,D(5),4635409
x^5 + 3*x^4 - 7*x^3 + 5*x^2 - 2*x + 1,(712)*x^4 + (-1225)*x^3 + (767)*x^2 + (-286)*x^1 + (140),(712) * (x^4 - 1225/712*x^3 + 767/712*x^2 - 143/356*x + 35/178),712,-1225,767,-286,140,1,0,D(5),229441
x^5 + 3*x^4 - 6*x^3 - 7*x^2 + x + 1,(354)*x^4 + (-73)*x^3 + (-312)*x^2 + (57)*x^1 + (65),(354) * (x^4 - 73/354*x^3 - 52/59*x^2 + 19/118*x + 65/354),354,-73,-312,57,65,1,0,D(5),1940449
x^5 + 3*x^4 - 5*x^3 - 6*x^2 + x + 1,(283)*x^4 + (-67)*x^3 + (-257)*x^2 + (49)*x^1 + (58),(283) * (x^4 - 67/283*x^3 - 257/283*x^2 + 49/283*x + 58/283),283,-67,-257,49,58,1,0,D(5),667489
x^5 + 3*x^4 - 5*x^3 + 9*x^2 - 4*x + 1,(628)*x^4 + (-997)*x^3 + (1523)*x^2 + (-656)*x^1 + (148),(628) * (x^4 - 997/628*x^3 + 1523/628*x^2 - 164/157*x + 37/157),628,-997,1523,-656,148,1,0,D(5),1306449
x^5 + 3*x^4 - 4*x^3 - 5*x^2 + x + 1,(220)*x^4 + (-61)*x^3 + (-208)*x^2 + (41)*x^1 + (51),(220) * (x^4 - 61/220*x^3 - 52/55*x^2 + 41/220*x + 51/220),220,-61,-208,41,51,1,0,D(5),160801
x^5 + 3*x^4 - 2*x^3 - 3*x^2 + x + 1,(118)*x^4 + (-49)*x^3 + (-128)*x^2 + (25)*x^1 + (37),(118) * (x^4 - 49/118*x^3 - 64/59*x^2 + 25/118*x + 37/118),118,-49,-128,25,37,1,0,D(5),2209
x^5 + 3*x^4 - x^3 - 2*x^2 + x + 1,(79)*x^4 + (-43)*x^3 + (-97)*x^2 + (17)*x^1 + (30),(79) * (x^4 - 43/79*x^3 - 97/79*x^2 + 17/79*x + 30/79),79,-43,-97,17,30,1,0,D(5),16129
x^5 + 3*x^4 - x^3 + 4*x^2 - 3*x + 1,(247)*x^4 + (-85)*x^3 + (285)*x^2 + (-229)*x^1 + (68),(247) * (x^4 - 85/247*x^3 + 15/13*x^2 - 229/247*x + 68/247),247,-85,285,-229,68,1,0,D(5),267289
x^5 + 3*x^4 - x^2 + x + 1,(48)*x^4 + (-37)*x^3 + (-72)*x^2 + (9)*x^1 + (23),(48) * (x^4 - 37/48*x^3 - 3/2*x^2 + 3/16*x + 23/48),48,-37,-72,9,23,1,0,D(5),20449
x^5 + 3*x^4 + x^3 + x + 1,(25)*x^4 + (-31)*x^3 + (-53)*x^2 + (1)*x^1 + (16),(25) * (x^4 - 31/25*x^3 - 53/25*x^2 + 1/25*x + 16/25),25,-31,-53,1,16,1,0,D(5),14161
x^5 + 3*x^4 + 2*x^3 - 11*x^2 + 15*x + 1,(-416)*x^4 + (-499)*x^3 + (906)*x^2 + (-1459)*x^1 + (173),(-416) * (x^4 + 499/416*x^3 - 453/208*x^2 + 1459/416*x - 173/416),-416,-499,906,-1459,173,1,0,D(5),670654609
x^5 + 3*x^4 + 2*x^3 + x^2 + x + 1,(10)*x^4 + (-25)*x^3 + (-40)*x^2 + (-7)*x^1 + (9),(10) * (x^4 - 5/2*x^3 - 4*x^2 - 7/10*x + 9/10),10,-25,-40,-7,9,1,0,D(5),6241
x^5 + 3*x^4 + 3*x^3 + 2*x^2 + x + 1,(3)*x^4 + (-19)*x^3 + (-33)*x^2 + (-15)*x^1 + (2),(3) * (x^4 - 19/3*x^3 - 11*x^2 - 5*x + 2/3),3,-19,-33,-15,2,1,0,D(5),2209
x^5 + 3*x^4 + 4*x^3 + 3*x^2 + x + 1,(4)*x^4 + (-13)*x^3 + (-32)*x^2 + (-23)*x^1 + (-5),(4) * (x^4 - 13/4*x^3 - 8*x^2 - 23/4*x - 5/4),4,-13,-32,-23,-5,1,0,D(5),2209
x^5 + 3*x^4 + 5*x^3 + 4*x^2 + x + 1,(13)*x^4 + (-7)*x^3 + (-37)*x^2 + (-31)*x^1 + (-12),(13) * (x^4 - 7/13*x^3 - 37/13*x^2 - 31/13*x - 12/13),13,-7,-37,-31,-12,1,0,D(5),10609
x^5 + 3*x^4 + 5*x^3 + 7*x^2 + 4*x + 1,(22)*x^4 + (83)*x^3 + (149)*x^2 + (86)*x^1 + (18),(22) * (x^4 + 83/22*x^3 + 149/22*x^2 + 43/11*x + 9/11),22,83,149,86,18,1,0,D(5),6241
x^5 + 3*x^4 + 5*x^3 + 8*x^2 + 7*x + 1,(-5)*x^4 + (71)*x^3 + (239)*x^2 + (239)*x^1 + (56),(-5) * (x^4 - 71/5*x^3 - 239/5*x^2 - 239/5*x - 56/5),-5,71,239,239,56,1,0,D(5),55225
x^5 + 3*x^4 + 5*x^3 + 14*x^2 + 3*x + 1,(163)*x^4 + (461)*x^3 + (1245)*x^2 + (245)*x^1 + (46),(163) * (x^4 + 461/163*x^3 + 1245/163*x^2 + 245/163*x + 46/163),163,461,1245,245,46,1,0,D(5),18429849
x^5 + 3*x^4 + 6*x^3 + 5*x^2 + x + 1,(30)*x^4 + (-1)*x^3 + (-48)*x^2 + (-39)*x^1 + (-19),(30) * (x^4 - 1/30*x^3 - 8/5*x^2 - 13/10*x - 19/30),30,-1,-48,-39,-19,1,0,D(5),57121
x^5 + 3*x^4 + 7*x^3 - 17*x^2 + 6*x + 1,(-434)*x^4 + (-1825)*x^3 + (3513)*x^2 + (-1304)*x^1 + (-106),(-434) * (x^4 + 1825/434*x^3 - 3513/434*x^2 + 652/217*x + 53/217),-434,-1825,3513,-1304,-106,1,0,D(5),4549689
x^5 + 3*x^4 + 7*x^3 - x^2 - 3*x + 1,(-11)*x^4 + (-436)*x^3 + (27)*x^2 + (154)*x^1 + (-53),(-11) * (x^4 + 436/11*x^3 - 27/11*x^2 - 14*x + 53/11),-11,-436,27,154,-53,1,0,D(5),512656
x^5 + 3*x^4 + 7*x^3 + 6*x^2 + x + 1,(55)*x^4 + (5)*x^3 + (-65)*x^2 + (-47)*x^1 + (-26),(55) * (x^4 + 1/11*x^3 - 13/11*x^2 - 47/55*x - 26/55),55,5,-65,-47,-26,1,0,D(5),229441
x^5 + 3*x^4 + 7*x^3 + 8*x^2 + 9*x + 1,(-29)*x^4 + (-13)*x^3 + (57)*x^2 + (91)*x^1 + (64),(-29) * (x^4 + 13/29*x^3 - 57/29*x^2 - 91/29*x - 64/29),-29,-13,57,91,64,1,0,D(5),511225
x^5 + 3*x^4 + 8*x^3 - 4*x^2 + 23*x + 1,(-440)*x^4 + (-1408)*x^3 + (352)*x^2 + (-2464)*x^1 + (440),(-440) * (x^4 + 16/5*x^3 - 4/5*x^2 + 28/5*x - 1),-440,-1408,352,-2464,440,88,0,D(5),3838050304
x^5 + 3*x^4 + 8*x^3 + 7*x^2 + x + 1,(88)*x^4 + (11)*x^3 + (-88)*x^2 + (-55)*x^1 + (-33),(88) * (x^4 + 1/8*x^3 - x^2 - 5/8*x - 3/8),88,11,-88,-55,-33,11,0,D(5),717409
x^5 + 3*x^4 + 9*x^3 + 8*x^2 + x + 1,(129)*x^4 + (17)*x^3 + (-117)*x^2 + (-63)*x^1 + (-40),(129) * (x^4 + 17/129*x^3 - 39/43*x^2 - 21/43*x - 40/129),129,17,-117,-63,-40,1,0,D(5),1868689
x^5 + 3*x^4 + 10*x^3 + 9*x^2 + x + 1,(178)*x^4 + (23)*x^3 + (-152)*x^2 + (-71)*x^1 + (-47),(178) * (x^4 + 23/178*x^3 - 76/89*x^2 - 71/178*x - 47/178),178,23,-152,-71,-47,1,0,D(5),4255969
x^5 + 3*x^4 + 11*x^3 + 10*x^2 + x + 1,(235)*x^4 + (29)*x^3 + (-193)*x^2 + (-79)*x^1 + (-54),(235) * (x^4 + 29/235*x^3 - 193/235*x^2 - 79/235*x - 54/235),235,29,-193,-79,-54,1,0,D(5),8755681
x^5 + 3*x^4 + 11*x^3 + 11*x^2 - 2*x + 1,(298)*x^4 + (215)*x^3 + (-115)*x^2 + (-52)*x^1 + (-46),(298) * (x^4 + 215/298*x^3 - 115/298*x^2 - 26/149*x - 23/149),298,215,-115,-52,-46,1,0,D(5),29214025
x^5 + 3*x^4 + 11*x^3 + 13*x^2 + 18*x + 1,(34)*x^4 + (41)*x^3 + (147)*x^2 + (152)*x^1 + (284),(34) * (x^4 + 41/34*x^3 + 147/34*x^2 + 76/17*x + 142/17),34,41,147,152,284,1,0,D(5),1857769
x^5 + 3*x^4 + 12*x^3 + 11*x^2 + x + 1,(300)*x^4 + (35)*x^3 + (-240)*x^2 + (-87)*x^1 + (-61),(300) * (x^4 + 7/60*x^3 - 4/5*x^2 - 29/100*x - 61/300),300,35,-240,-87,-61,1,0,D(5),16638241
x^5 + 3*x^4 + 13*x^3 + 12*x^2 + x + 1,(373)*x^4 + (41)*x^3 + (-293)*x^2 + (-95)*x^1 + (-68),(373) * (x^4 + 41/373*x^3 - 293/373*x^2 - 95/373*x - 68/373),373,41,-293,-95,-68,1,0,D(5),29669809
x^5 + 3*x^4 + 14*x^3 + 5*x^2 + 3*x + 1,(280)*x^4 + (-1267)*x^3 + (-510)*x^2 + (-367)*x^1 + (-107),(280) * (x^4 - 181/40*x^3 - 51/28*x^2 - 367/280*x - 107/280),280,-1267,-510,-367,-107,1,0,D(5),18429849
x^5 + 3*x^4 + 14*x^3 + 13*x^2 + x + 1,(454)*x^4 + (47)*x^3 + (-352)*x^2 + (-103)*x^1 + (-75),(454) * (x^4 + 47/454*x^3 - 176/227*x^2 - 103/454*x - 75/454),454,47,-352,-103,-75,1,0,D(5),50225569
x^5 + 3*x^4 + 15*x^3 + 14*x^2 + x + 1,(543)*x^4 + (53)*x^3 + (-417)*x^2 + (-111)*x^1 + (-82),(543) * (x^4 + 53/543*x^3 - 139/181*x^2 - 37/181*x - 82/543),543,53,-417,-111,-82,1,0,D(5),81414529
x^5 + 3*x^4 + 16*x^3 + 15*x^2 + x + 1,(640)*x^4 + (59)*x^3 + (-488)*x^2 + (-119)*x^1 + (-89),(640) * (x^4 + 59/640*x^3 - 61/80*x^2 - 119/640*x - 89/640),640,59,-488,-119,-89,1,0,D(5),127215841
x^5 + 3*x^4 + 17*x^3 + 16*x^2 + x + 1,(745)*x^4 + (65)*x^3 + (-565)*x^2 + (-127)*x^1 + (-96),(745) * (x^4 + 13/149*x^3 - 113/149*x^2 - 127/745*x - 96/745),745,65,-565,-127,-96,1,0,D(5),192626641
x^5 + 3*x^4 + 17*x^3 + 17*x^2 + 19*x + 1,(493)*x^4 + (-118)*x^3 + (-301)*x^2 + (-550)*x^1 + (269),(493) * (x^4 - 118/493*x^3 - 301/493*x^2 - 550/493*x + 269/493),493,-118,-301,-550,269,1,0,D(5),1269639424
x^5 + 3*x^4 + 18*x^3 + 17*x^2 + x + 1,(858)*x^4 + (71)*x^3 + (-648)*x^2 + (-135)*x^1 + (-103),(858) * (x^4 + 71/858*x^3 - 108/143*x^2 - 45/286*x - 103/858),858,71,-648,-135,-103,1,0,D(5),283821409
x^5 + 3*x^4 + 19*x^3 + 5*x^2 - 4*x + 1,(820)*x^4 + (-2665)*x^3 + (-865)*x^2 + (520)*x^1 + (-160),(820) * (x^4 - 13/4*x^3 - 173/164*x^2 + 26/41*x - 8/41),820,-2665,-865,520,-160,5,0,D(5),253605625
x^5 + 3*x^4 + 19*x^3 + 18*x^2 + x + 1,(979)*x^4 + (77)*x^3 + (-737)*x^2 + (-143)*x^1 + (-110),(979) * (x^4 + 7/89*x^3 - 67/89*x^2 - 13/89*x - 10/89),979,77,-737,-143,-110,11,0,D(5),408322849
x^5 + 3*x^4 + 20*x^3 + 19*x^2 + x + 1,(1108)*x^4 + (83)*x^3 + (-832)*x^2 + (-151)*x^1 + (-117),(1108) * (x^4 + 83/1108*x^3 - 208/277*x^2 - 151/1108*x - 117/1108),1108,83,-832,-151,-117,1,0,D(5),575184289
x^5 + 3*x^4 + 21*x^3 + 20*x^2 + x + 1,(1245)*x^4 + (89)*x^3 + (-933)*x^2 + (-159)*x^1 + (-124),(1245) * (x^4 + 89/1245*x^3 - 311/415*x^2 - 53/415*x - 124/1245),1245,89,-933,-159,-124,1,0,D(5),795183601
x^5 + 3*x^4 + 22*x^3 + 21*x^2 + x + 1,(1390)*x^4 + (95)*x^3 + (-1040)*x^2 + (-167)*x^1 + (-131),(1390) * (x^4 + 19/278*x^3 - 104/139*x^2 - 167/1390*x - 131/1390),1390,95,-1040,-167,-131,1,0,D(5),1081028641
