polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,gcd,zero_terms,galois_group,discriminant
x^5 + 6*x^4 + 20*x^3 + 19*x^2 + 6*x + 1,(-110)*x^4 + (-1681)*x^3 + (-1953)*x^2 + (-694)*x^1 + (-133),(-110) * (x^4 + 1681/110*x^3 + 1953/110*x^2 + 347/55*x + 133/110),-110,-1681,-1953,-694,-133,1,0,A5,4338889
x^5 + 6*x^4 + 24*x^3 + 23*x^2 - 8*x + 1,(228)*x^4 + (-2533)*x^3 + (-3513)*x^2 + (1068)*x^1 + (-181),(228) * (x^4 - 2533/228*x^3 - 1171/76*x^2 + 89/19*x - 181/228),228,-2533,-3513,1068,-181,1,0,A5,566773249
x^5 + 7*x^4 - 25*x^3 + 3*x^2 + 12*x + 1,(10972)*x^4 + (-27735)*x^3 + (2217)*x^2 + (12916)*x^1 + (1202),(10972) * (x^4 - 27735/10972*x^3 + 2217/10972*x^2 + 3229/2743*x + 601/5486),10972,-27735,2217,12916,1202,1,0,A5,5073855361
x^5 + 7*x^4 - 20*x^3 + 17*x^2 + 7*x + 1,(9510)*x^4 + (-23341)*x^3 + (17364)*x^2 + (7443)*x^1 + (1037),(9510) * (x^4 - 23341/9510*x^3 + 2894/1585*x^2 + 2481/3170*x + 1037/9510),9510,-23341,17364,7443,1037,1,0,A5,1494982225
x^5 + 7*x^4 - 19*x^3 + 20*x^2 - 7*x + 1,(9445)*x^4 + (-21847)*x^3 + (21471)*x^2 + (-7339)*x^1 + (1024),(9445) * (x^4 - 21847/9445*x^3 + 21471/9445*x^2 - 7339/9445*x + 1024/9445),9445,-21847,21471,-7339,1024,1,0,A5,12766329
x^5 + 7*x^4 - 17*x^3 + 7*x + 1,(7617)*x^4 + (-14291)*x^3 + (-567)*x^2 + (5769)*x^1 + (868),(7617) * (x^4 - 14291/7617*x^3 - 189/2539*x^2 + 1923/2539*x + 868/7617),7617,-14291,-567,5769,868,1,0,A5,119486761
x^5 + 7*x^4 - 17*x^3 + 16*x^2 + 5*x + 1,(8319)*x^4 + (-18241)*x^3 + (14973)*x^2 + (4851)*x^1 + (924),(8319) * (x^4 - 18241/8319*x^3 + 4991/2773*x^2 + 1617/2773*x + 308/2773),8319,-18241,14973,4851,924,1,0,A5,1525293025
x^5 + 7*x^4 - 14*x^3 + 13*x^2 - 5*x + 1,(7236)*x^4 + (-12891)*x^3 + (11286)*x^2 + (-4239)*x^1 + (825),(7236) * (x^4 - 4297/2412*x^3 + 209/134*x^2 - 157/268*x + 275/2412),7236,-12891,11286,-4239,825,3,0,A5,927369
x^5 + 7*x^4 - 11*x^3 - 25*x^2 + 1,(4530)*x^4 + (-2661)*x^3 + (-10755)*x^2 + (6)*x^1 + (526),(4530) * (x^4 - 887/1510*x^3 - 717/302*x^2 + 1/755*x + 263/2265),4530,-2661,-10755,6,526,1,0,A5,3413948041
x^5 + 7*x^4 - 10*x^3 - 23*x^2 - 3*x + 1,(4330)*x^4 + (-2221)*x^3 + (-9496)*x^2 + (-1247)*x^1 + (517),(4330) * (x^4 - 2221/4330*x^3 - 4748/2165*x^2 - 1247/4330*x + 517/4330),4330,-2221,-9496,-1247,517,1,0,A5,1642275625
x^5 + 7*x^4 - 5*x^3 - 9*x^2 + 4*x + 1,(3288)*x^4 + (-1655)*x^3 + (-3939)*x^2 + (1584)*x^1 + (454),(3288) * (x^4 - 1655/3288*x^3 - 1313/1096*x^2 + 66/137*x + 227/1644),3288,-1655,-3939,1584,454,1,0,A5,30991489
x^5 + 7*x^4 - 3*x^3 - 20*x^2 - 3*x + 1,(2377)*x^4 + (541)*x^3 + (-4889)*x^2 + (-775)*x^1 + (336),(2377) * (x^4 + 541/2377*x^3 - 4889/2377*x^2 - 775/2377*x + 336/2377),2377,541,-4889,-775,336,1,0,A5,646939225
x^5 + 7*x^4 - 2*x^3 - 23*x^2 - x + 1,(1956)*x^4 + (905)*x^3 + (-4470)*x^2 + (-231)*x^1 + (285),(1956) * (x^4 + 905/1956*x^3 - 745/326*x^2 - 77/652*x + 95/652),1956,905,-4470,-231,285,1,0,A5,1019333329
x^5 + 7*x^4 - 17*x^2 + 7*x + 1,(1582)*x^4 + (465)*x^3 + (-3678)*x^2 + (1281)*x^1 + (307),(1582) * (x^4 + 465/1582*x^3 - 1839/791*x^2 + 183/226*x + 307/1582),1582,465,-3678,1281,307,1,0,A5,119486761
x^5 + 7*x^4 + 13*x^3 + x^2 + 19*x + 1,(-351)*x^4 + (-1122)*x^3 + (-801)*x^2 + (-342)*x^1 + (345),(-351) * (x^4 + 374/117*x^3 + 89/39*x^2 + 38/39*x - 115/117),-351,-1122,-801,-342,345,3,0,A5,1254859776
x^5 + 7*x^4 + 15*x^3 - 23*x^2 + 17*x + 1,(-1595)*x^4 + (-5026)*x^3 + (5849)*x^2 + (-4952)*x^1 + (97),(-1595) * (x^4 + 5026/1595*x^3 - 5849/1595*x^2 + 4952/1595*x - 97/1595),-1595,-5026,5849,-4952,97,1,0,A5,13128576400
x^5 + 7*x^4 + 17*x^3 - 20*x^2 + 7*x + 1,(-1553)*x^4 + (-5729)*x^3 + (5931)*x^2 + (-2325)*x^1 + (-184),(-1553) * (x^4 + 5729/1553*x^3 - 5931/1553*x^2 + 2325/1553*x + 184/1553),-1553,-5729,5931,-2325,-184,1,0,A5,1494982225
x^5 + 7*x^4 + 17*x^3 - 5*x^2 + 12*x + 1,(-998)*x^4 + (-3649)*x^3 + (401)*x^2 + (-2270)*x^1 + (-14),(-998) * (x^4 + 3649/998*x^3 - 401/998*x^2 + 1135/499*x + 7/499),-998,-3649,401,-2270,-14,1,0,A5,2257675225
x^5 + 7*x^4 + 17*x^3 + 3*x^2 + 1,(-482)*x^4 + (-1821)*x^3 + (-423)*x^2 + (-134)*x^1 + (-118),(-482) * (x^4 + 1821/482*x^3 + 423/482*x^2 + 67/241*x + 59/241),-482,-1821,-423,-134,-118,1,0,A5,24078649
x^5 + 7*x^4 + 18*x^3 + 11*x^2 + 9*x + 1,(-386)*x^4 + (-1527)*x^3 + (-1066)*x^2 + (-697)*x^1 + (-25),(-386) * (x^4 + 1527/386*x^3 + 533/193*x^2 + 697/386*x + 25/386),-386,-1527,-1066,-697,-25,1,0,A5,45846441
x^5 + 7*x^4 + 19*x^3 - 23*x^2 + 13*x + 1,(-1971)*x^4 + (-8370)*x^3 + (8613)*x^2 + (-5292)*x^1 + (-135),(-1971) * (x^4 + 310/73*x^3 - 319/73*x^2 + 196/73*x + 5/73),-1971,-8370,8613,-5292,-135,27,0,A5,11362707216
x^5 + 7*x^4 + 23*x^3 + 23*x^2 - 9*x + 1,(-17)*x^4 + (-1286)*x^3 + (-2033)*x^2 + (682)*x^1 + (-105),(-17) * (x^4 + 1286/17*x^3 + 2033/17*x^2 - 682/17*x + 105/17),-17,-1286,-2033,682,-105,1,0,A5,74511424
x^5 + 8*x^4 - 23*x^3 + 19*x^2 + x + 1,(14469)*x^4 + (-35245)*x^3 + (26754)*x^2 + (1470)*x^1 + (1344),(14469) * (x^4 - 95/39*x^3 + 98/53*x^2 + 70/689*x + 64/689),14469,-35245,26754,1470,1344,7,0,A5,1626266929
x^5 + 8*x^4 - 14*x^3 + 7*x^2 + 2*x + 1,(9666)*x^4 + (-15201)*x^3 + (6885)*x^2 + (2052)*x^1 + (999),(9666) * (x^4 - 563/358*x^3 + 255/358*x^2 + 38/179*x + 37/358),9666,-15201,6885,2052,999,27,0,A5,178623225
x^5 + 8*x^4 - 9*x^3 - 25*x^2 - 4*x + 1,(6160)*x^4 + (-2701)*x^3 + (-14203)*x^2 + (-2319)*x^1 + (691),(6160) * (x^4 - 2701/6160*x^3 - 2029/880*x^2 - 2319/6160*x + 691/6160),6160,-2701,-14203,-2319,691,1,0,A5,3028961296
x^5 + 8*x^4 - 9*x^3 - 3*x^2 + 3*x + 1,(7111)*x^4 + (-6877)*x^3 + (-2658)*x^2 + (2300)*x^1 + (794),(7111) * (x^4 - 529/547*x^3 - 2658/7111*x^2 + 2300/7111*x + 794/7111),7111,-6877,-2658,2300,794,1,0,A5,889249
x^5 + 8*x^4 - x^3 - 21*x^2 - 4*x + 1,(3472)*x^4 + (1251)*x^3 + (-7315)*x^2 + (-1479)*x^1 + (455),(3472) * (x^4 + 1251/3472*x^3 - 1045/496*x^2 - 1479/3472*x + 65/496),3472,1251,-7315,-1479,455,1,0,A5,1157632576
x^5 + 8*x^4 + x^3 - 23*x^2 - 2*x + 1,(2706)*x^4 + (1763)*x^3 + (-6273)*x^2 + (-615)*x^1 + (369),(2706) * (x^4 + 43/66*x^3 - 51/22*x^2 - 5/22*x + 3/22),2706,1763,-6273,-615,369,41,0,A5,1367668324
x^5 + 8*x^4 + x^3 + 18*x^2 - 2*x + 1,(4674)*x^4 + (-369)*x^3 + (11562)*x^2 + (-1353)*x^1 + (574),(4674) * (x^4 - 3/38*x^3 + 47/19*x^2 - 11/38*x + 7/57),4674,-369,11562,-1353,574,41,0,A5,816644929
x^5 + 8*x^4 + 5*x^3 + 5*x^2 + 3*x + 1,(2791)*x^4 + (1547)*x^3 + (1688)*x^2 + (1102)*x^1 + (386),(2791) * (x^4 + 1547/2791*x^3 + 1688/2791*x^2 + 1102/2791*x + 386/2791),2791,1547,1688,1102,386,1,0,A5,2002225
x^5 + 8*x^4 + 5*x^3 + 18*x^2 + 8*x + 1,(3340)*x^4 + (1215)*x^3 + (8660)*x^2 + (4023)*x^1 + (506),(3340) * (x^4 + 243/668*x^3 + 433/167*x^2 + 4023/3340*x + 253/1670),3340,1215,8660,4023,506,1,0,A5,46936201
x^5 + 8*x^4 + 7*x^3 + 4*x^2 - 4*x + 1,(2304)*x^4 + (2295)*x^3 + (1404)*x^2 + (-1395)*x^1 + (324),(2304) * (x^4 + 255/256*x^3 + 39/64*x^2 - 155/256*x + 9/64),2304,2295,1404,-1395,324,9,0,A5,21316689
x^5 + 8*x^4 + 9*x^3 + 9*x^2 + x + 1,(1957)*x^4 + (2331)*x^3 + (2570)*x^2 + (196)*x^1 + (270),(1957) * (x^4 + 2331/1957*x^3 + 2570/1957*x^2 + 196/1957*x + 270/1957),1957,2331,2570,196,270,1,0,A5,10686361
x^5 + 8*x^4 + 11*x^3 - 15*x^2 - 9*x + 1,(475)*x^4 + (1219)*x^3 + (-18)*x^2 + (-344)*x^1 + (166),(475) * (x^4 + 1219/475*x^3 - 18/475*x^2 - 344/475*x + 166/475),475,1219,-18,-344,166,1,0,A5,278923401
x^5 + 8*x^4 + 11*x^3 - 9*x^2 - 13*x + 1,(823)*x^4 + (1851)*x^3 + (-142)*x^2 + (-1146)*x^1 + (284),(823) * (x^4 + 1851/823*x^3 - 142/823*x^2 - 1146/823*x + 284/823),823,1851,-142,-1146,284,1,0,A5,136866601
x^5 + 8*x^4 + 11*x^3 + 7*x^2 + 3*x + 1,(1351)*x^4 + (2043)*x^3 + (1282)*x^2 + (550)*x^1 + (204),(1351) * (x^4 + 2043/1351*x^3 + 1282/1351*x^2 + 550/1351*x + 204/1351),1351,2043,1282,550,204,1,0,A5,162409
x^5 + 8*x^4 + 18*x^3 + 5*x^2 + 8*x + 1,(-248)*x^4 + (-865)*x^3 + (-583)*x^2 + (-306)*x^1 + (25),(-248) * (x^4 + 865/248*x^3 + 583/248*x^2 + 153/124*x - 25/248),-248,-865,-583,-306,25,1,0,A5,46936201
x^5 + 8*x^4 + 19*x^3 + 10*x^2 - 2*x + 1,(-30)*x^4 + (-97)*x^3 + (-90)*x^2 + (-147)*x^1 + (-42),(-30) * (x^4 + 97/30*x^3 + 3*x^2 + 49/10*x + 7/5),-30,-97,-90,-147,-42,1,0,A5,889249
x^5 + 8*x^4 + 21*x^3 + 17*x^2 + 2*x + 1,(-74)*x^4 + (-301)*x^3 + (-325)*x^2 + (-183)*x^1 + (-71),(-74) * (x^4 + 301/74*x^3 + 325/74*x^2 + 183/74*x + 71/74),-74,-301,-325,-183,-71,1,0,A5,1144900
x^5 + 8*x^4 + 24*x^3 - 15*x^2 + 13*x + 1,(-2195)*x^4 + (-10257)*x^3 + (5225)*x^2 + (-5267)*x^1 + (-162),(-2195) * (x^4 + 10257/2195*x^3 - 1045/439*x^2 + 5267/2195*x + 162/2195),-2195,-10257,5225,-5267,-162,1,0,A5,15979993744
x^5 + 9*x^4 - 17*x^3 + 2*x^2 + 5*x + 1,(14635)*x^4 + (-23707)*x^3 + (2093)*x^2 + (6799)*x^1 + (1376),(14635) * (x^4 - 23707/14635*x^3 + 2093/14635*x^2 + 6799/14635*x + 1376/14635),14635,-23707,2093,6799,1376,1,0,A5,17547721
x^5 + 9*x^4 - 16*x^3 + 10*x^2 + 3*x + 1,(14560)*x^4 + (-23824)*x^3 + (13524)*x^2 + (4184)*x^1 + (1364),(14560) * (x^4 - 1489/910*x^3 + 483/520*x^2 + 523/1820*x + 341/3640),14560,-23824,13524,4184,1364,4,0,A5,685182976
x^5 + 9*x^4 - 14*x^3 + 22*x^2 - 3*x + 1,(14248)*x^4 + (-22576)*x^3 + (31632)*x^2 + (-4304)*x^1 + (1352),(14248) * (x^4 - 2822/1781*x^3 + 3954/1781*x^2 - 538/1781*x + 13/137),14248,-22576,31632,-4304,1352,8,0,A5,2230861824
x^5 + 9*x^4 - 13*x^3 + 16*x^2 + 3*x + 1,(13321)*x^4 + (-19567)*x^3 + (21039)*x^2 + (4007)*x^1 + (1286),(13321) * (x^4 - 19567/13321*x^3 + 21039/13321*x^2 + 4007/13321*x + 1286/13321),13321,-19567,21039,4007,1286,1,0,A5,2081640625
x^5 + 9*x^4 - 10*x^3 + 14*x^2 + x + 1,(11752)*x^4 + (-13792)*x^3 + (16784)*x^2 + (1184)*x^1 + (1160),(11752) * (x^4 - 1724/1469*x^3 + 2098/1469*x^2 + 148/1469*x + 145/1469),11752,-13792,16784,1184,1160,8,0,A5,792985600
x^5 + 9*x^4 - 8*x^3 + x + 1,(10042)*x^4 + (-8224)*x^3 + (-224)*x^2 + (976)*x^1 + (1018),(10042) * (x^4 - 4112/5021*x^3 - 112/5021*x^2 + 488/5021*x + 509/5021),10042,-8224,-224,976,1018,2,0,A5,28558336
x^5 + 9*x^4 - 8*x^3 + 8*x^2 - 3*x + 1,(10534)*x^4 + (-9388)*x^3 + (8844)*x^2 + (-3308)*x^1 + (1066),(10534) * (x^4 - 4694/5267*x^3 + 4422/5267*x^2 - 1654/5267*x + 533/5267),10534,-9388,8844,-3308,1066,2,0,A5,473344
x^5 + 9*x^4 - 2*x^3 - 15*x^2 + 5*x + 1,(6502)*x^4 + (-367)*x^3 + (-10540)*x^2 + (3259)*x^1 + (751),(6502) * (x^4 - 367/6502*x^3 - 5270/3251*x^2 + 3259/6502*x + 751/6502),6502,-367,-10540,3259,751,1,0,A5,318943881
x^5 + 9*x^4 + x^3 - 22*x^2 - 5*x + 1,(5047)*x^4 + (2501)*x^3 + (-10625)*x^2 + (-2561)*x^1 + (608),(5047) * (x^4 + 2501/5047*x^3 - 10625/5047*x^2 - 2561/5047*x + 608/5047),5047,2501,-10625,-2561,608,1,0,A5,2125671025
x^5 + 9*x^4 + x^3 - 4*x^2 - x + 1,(5959)*x^4 + (1007)*x^3 + (-2683)*x^2 + (-743)*x^1 + (674),(5959) * (x^4 + 1007/5959*x^3 - 2683/5959*x^2 - 743/5959*x + 674/5959),5959,1007,-2683,-743,674,1,0,A5,2706025
x^5 + 9*x^4 + x^3 + 2*x^2 + x + 1,(6253)*x^4 + (467)*x^3 + (1207)*x^2 + (625)*x^1 + (704),(6253) * (x^4 + 467/6253*x^3 + 1207/6253*x^2 + 625/6253*x + 704/6253),6253,467,1207,625,704,1,0,A5,11826721
x^5 + 9*x^4 + x^3 + 8*x^2 - 5*x + 1,(6667)*x^4 + (431)*x^3 + (6385)*x^2 + (-3911)*x^1 + (758),(6667) * (x^4 + 431/6667*x^3 + 6385/6667*x^2 - 3911/6667*x + 758/6667),6667,431,6385,-3911,758,1,0,A5,60918025
x^5 + 9*x^4 + 4*x^3 - 23*x^2 - 3*x + 1,(3808)*x^4 + (3263)*x^3 + (-8598)*x^2 + (-1235)*x^1 + (479),(3808) * (x^4 + 3263/3808*x^3 - 4299/1904*x^2 - 1235/3808*x + 479/3808),3808,3263,-8598,-1235,479,1,0,A5,2009639241
x^5 + 9*x^4 + 4*x^3 + x + 1,(4990)*x^4 + (2252)*x^3 + (-212)*x^2 + (484)*x^1 + (586),(4990) * (x^4 + 1126/2495*x^3 - 106/2495*x^2 + 242/2495*x + 293/2495),4990,2252,-212,484,586,2,0,A5,6310144
x^5 + 9*x^4 + 5*x^3 - x^2 + x + 1,(4567)*x^4 + (2678)*x^3 + (-751)*x^2 + (434)*x^1 + (545),(4567) * (x^4 + 2678/4567*x^3 - 751/4567*x^2 + 434/4567*x + 545/4567),4567,2678,-751,434,545,1,0,A5,462400
x^5 + 9*x^4 + 9*x^3 - 10*x^2 - 2*x + 1,(2730)*x^4 + (3476)*x^3 + (-3141)*x^2 + (-756)*x^1 + (359),(2730) * (x^4 + 1738/1365*x^3 - 1047/910*x^2 - 18/65*x + 359/2730),2730,3476,-3141,-756,359,1,0,A5,49084036
x^5 + 9*x^4 + 11*x^3 + 18*x^2 + 7*x + 1,(3457)*x^4 + (4115)*x^3 + (8285)*x^2 + (3329)*x^1 + (472),(3457) * (x^4 + 4115/3457*x^3 + 8285/3457*x^2 + 3329/3457*x + 472/3457),3457,4115,8285,3329,472,1,0,A5,45846441
x^5 + 9*x^4 + 12*x^3 + 8*x^2 + x + 1,(2694)*x^4 + (3980)*x^3 + (2748)*x^2 + (228)*x^1 + (338),(2694) * (x^4 + 1990/1347*x^3 + 458/449*x^2 + 38/449*x + 169/1347),2694,3980,2748,228,338,2,0,A5,10549504
x^5 + 9*x^4 + 12*x^3 + 12*x^2 + 5*x + 1,(2850)*x^4 + (3980)*x^3 + (4380)*x^2 + (1884)*x^1 + (382),(2850) * (x^4 + 398/285*x^3 + 146/95*x^2 + 314/475*x + 191/1425),2850,3980,4380,1884,382,2,0,A5,1149184
x^5 + 9*x^4 + 13*x^3 - 13*x^2 - 6*x + 1,(1360)*x^4 + (2771)*x^3 + (-1599)*x^2 + (-1010)*x^1 + (232),(1360) * (x^4 + 163/80*x^3 - 1599/1360*x^2 - 101/136*x + 29/170),1360,2771,-1599,-1010,232,1,0,A5,346220449
x^5 + 9*x^4 + 13*x^3 + 8*x^2 + 3*x + 1,(2359)*x^4 + (3779)*x^3 + (2325)*x^2 + (853)*x^1 + (310),(2359) * (x^4 + 3779/2359*x^3 + 2325/2359*x^2 + 853/2359*x + 310/2359),2359,3779,2325,853,310,1,0,A5,426409
x^5 + 9*x^4 + 15*x^3 + 6*x^2 - x + 1,(1725)*x^4 + (3467)*x^3 + (1389)*x^2 + (-399)*x^1 + (220),(1725) * (x^4 + 3467/1725*x^3 + 463/575*x^2 - 133/575*x + 44/345),1725,3467,1389,-399,220,1,0,A5,4338889
x^5 + 9*x^4 + 16*x^3 - 24*x^2 + 5*x + 1,(-266)*x^4 + (-556)*x^3 + (1052)*x^2 + (-476)*x^1 + (58),(-266) * (x^4 + 278/133*x^3 - 526/133*x^2 + 34/19*x - 29/133),-266,-556,1052,-476,58,2,0,A5,1937664
x^5 + 9*x^4 + 16*x^3 + 8*x^2 - 3*x + 1,(1582)*x^4 + (3500)*x^3 + (1860)*x^2 + (-836)*x^1 + (202),(1582) * (x^4 + 250/113*x^3 + 930/791*x^2 - 418/791*x + 101/791),1582,3500,1860,-836,202,2,0,A5,28047616
x^5 + 9*x^4 + 17*x^3 + 12*x^2 - 5*x + 1,(1555)*x^4 + (3755)*x^3 + (2885)*x^2 + (-1291)*x^1 + (202),(1555) * (x^4 + 751/311*x^3 + 577/311*x^2 - 1291/1555*x + 202/1555),1555,3755,2885,-1291,202,1,0,A5,99740169
x^5 + 9*x^4 + 18*x^3 + 18*x^2 - 7*x + 1,(1644)*x^4 + (4304)*x^3 + (4680)*x^2 + (-1872)*x^1 + (220),(1644) * (x^4 + 1076/411*x^3 + 390/137*x^2 - 156/137*x + 55/411),1644,4304,4680,-1872,220,4,0,A5,294191104
x^5 + 9*x^4 + 20*x^3 - x^2 + x + 1,(-8)*x^4 + (-67)*x^3 + (-196)*x^2 + (-181)*x^1 + (5),(-8) * (x^4 + 67/8*x^3 + 49/2*x^2 + 181/8*x - 5/8),-8,-67,-196,-181,5,1,0,A5,198025
x^5 + 9*x^4 + 22*x^3 - 18*x^2 + x + 1,(-1400)*x^4 + (-4768)*x^3 + (3856)*x^2 + (-416)*x^1 + (-152),(-1400) * (x^4 + 596/175*x^3 - 482/175*x^2 + 52/175*x + 19/175),-1400,-4768,3856,-416,-152,8,0,A5,75759616
x^5 + 9*x^4 + 24*x^3 + x + 1,(-870)*x^4 + (-3328)*x^3 + (-192)*x^2 + (-336)*x^1 + (-134),(-870) * (x^4 + 1664/435*x^3 + 32/145*x^2 + 56/145*x + 67/435),-870,-3328,-192,-336,-134,2,0,A5,139428864
x^5 + 9*x^4 + 24*x^3 + 8*x^2 + 25*x + 1,(-798)*x^4 + (-3184)*x^3 + (-2064)*x^2 + (-1776)*x^1 + (530),(-798) * (x^4 + 1592/399*x^3 + 344/133*x^2 + 296/133*x - 265/399),-798,-3184,-2064,-1776,530,2,0,A5,11402822656
x^5 + 9*x^4 + 25*x^3 + 20*x^2 + x + 1,(1)*x^4 + (17)*x^3 + (-11)*x^2 + (-197)*x^1 + (-70),x^4 + 17*x^3 - 11*x^2 - 197*x - 70,1,17,-11,-197,-70,1,0,A5,223729
x^5 + 10*x^4 - 17*x^3 - 14*x^2 + 4*x + 1,(18756)*x^4 + (-24609)*x^3 + (-22374)*x^2 + (6201)*x^1 + (1626),(18756) * (x^4 - 8203/6252*x^3 - 1243/1042*x^2 + 689/2084*x + 271/3126),18756,-24609,-22374,6201,1626,3,0,A5,2959904025
x^5 + 10*x^4 - 3*x^3 + x^2 + 3*x + 1,(11551)*x^4 + (-3731)*x^3 + (670)*x^2 + (3302)*x^1 + (1134),(11551) * (x^4 - 3731/11551*x^3 + 670/11551*x^2 + 3302/11551*x + 1134/11551),11551,-3731,670,3302,1134,1,0,A5,38353249
x^5 + 10*x^4 + 3*x^3 - 23*x^2 - 6*x + 1,(7246)*x^4 + (4507)*x^3 + (-15047)*x^2 + (-4153)*x^1 + (801),(7246) * (x^4 + 4507/7246*x^3 - 15047/7246*x^2 - 4153/7246*x + 801/7246),7246,4507,-15047,-4153,801,1,0,A5,3923519044
x^5 + 10*x^4 + 7*x^3 - 23*x^2 - 4*x + 1,(5376)*x^4 + (5663)*x^3 + (-11577)*x^2 + (-2187)*x^1 + (621),(5376) * (x^4 + 809/768*x^3 - 3859/1792*x^2 - 729/1792*x + 207/1792),5376,5663,-11577,-2187,621,1,0,A5,3153047104
x^5 + 10*x^4 + 7*x^3 + 16*x^2 - 8*x + 1,(7776)*x^4 + (5319)*x^3 + (14418)*x^2 + (-7047)*x^1 + (864),(7776) * (x^4 + 197/288*x^3 + 89/48*x^2 - 29/32*x + 1/9),7776,5319,14418,-7047,864,27,0,A5,281132289
x^5 + 10*x^4 + 14*x^3 + 13*x^2 + x + 1,(4549)*x^4 + (6949)*x^3 + (7005)*x^2 + (387)*x^1 + (506),(4549) * (x^4 + 6949/4549*x^3 + 7005/4549*x^2 + 387/4549*x + 506/4549),4549,6949,7005,387,506,1,0,A5,101404900
x^5 + 10*x^4 + 16*x^3 + 13*x^2 + 4*x + 1,(3744)*x^4 + (6651)*x^3 + (5715)*x^2 + (1728)*x^1 + (441),(3744) * (x^4 + 739/416*x^3 + 635/416*x^2 + 6/13*x + 49/416),3744,6651,5715,1728,441,9,0,A5,3272481
x^5 + 10*x^4 + 17*x^3 - 25*x^2 - 9*x + 1,(1291)*x^4 + (3445)*x^3 + (-1778)*x^2 + (-1040)*x^1 + (276),(1291) * (x^4 + 3445/1291*x^3 - 1778/1291*x^2 - 1040/1291*x + 276/1291),1291,3445,-1778,-1040,276,1,0,A5,3534183601
x^5 + 10*x^4 + 17*x^3 - 19*x^2 + x + 1,(1501)*x^4 + (3369)*x^3 + (-3064)*x^2 + (-36)*x^1 + (226),(1501) * (x^4 + 3369/1501*x^3 - 3064/1501*x^2 - 36/1501*x + 226/1501),1501,3369,-3064,-36,226,1,0,A5,115412049
x^5 + 10*x^4 + 17*x^3 - 3*x^2 - 9*x + 1,(2611)*x^4 + (5733)*x^3 + (-282)*x^2 + (-2822)*x^1 + (386),(2611) * (x^4 + 819/373*x^3 - 282/2611*x^2 - 2822/2611*x + 386/2611),2611,5733,-282,-2822,386,1,0,A5,185313769
x^5 + 10*x^4 + 19*x^3 - 23*x^2 - 2*x + 1,(594)*x^4 + (1731)*x^3 + (-747)*x^2 + (-261)*x^1 + (129),(594) * (x^4 + 577/198*x^3 - 83/66*x^2 - 29/66*x + 43/198),594,1731,-747,-261,129,3,0,A5,414448164
x^5 + 10*x^4 + 23*x^3 + 8*x^2 - 8*x + 1,(1216)*x^4 + (3783)*x^3 + (1682)*x^2 + (-1431)*x^1 + (184),(1216) * (x^4 + 3783/1216*x^3 + 841/608*x^2 - 1431/1216*x + 23/152),1216,3783,1682,-1431,184,1,0,A5,7017201
x^5 + 10*x^4 + 25*x^3 + 19*x^2 + x + 1,(1125)*x^4 + (3705)*x^3 + (3024)*x^2 + (-54)*x^1 + (96),(1125) * (x^4 + 247/75*x^3 + 336/125*x^2 - 6/125*x + 32/375),1125,3705,3024,-54,96,3,0,A5,3606201
x^5 + 11*x^4 - 21*x^3 + 15*x^2 + 4*x + 1,(30040)*x^4 + (-53283)*x^3 + (35117)*x^2 + (9544)*x^1 + (2346),(30040) * (x^4 - 53283/30040*x^3 + 35117/30040*x^2 + 1193/3755*x + 1173/15020),30040,-53283,35117,9544,2346,1,0,A5,3716731225
x^5 + 11*x^4 - 19*x^3 + 10*x^2 - 3*x + 1,(28285)*x^4 + (-44457)*x^3 + (22825)*x^2 + (-6797)*x^1 + (2226),(28285) * (x^4 - 44457/28285*x^3 + 4565/5657*x^2 - 6797/28285*x + 2226/28285),28285,-44457,22825,-6797,2226,1,0,A5,3003289
x^5 + 11*x^4 - 15*x^3 + 4*x^2 + 3*x + 1,(24835)*x^4 + (-31325)*x^3 + (7535)*x^2 + (6035)*x^1 + (2020),(24835) * (x^4 - 6265/4967*x^3 + 1507/4967*x^2 + 1207/4967*x + 404/4967),24835,-31325,7535,6035,2020,5,0,A5,321305625
x^5 + 11*x^4 - 4*x^3 - 11*x^2 + 3*x + 1,(16354)*x^4 + (-4425)*x^3 + (-16028)*x^2 + (4123)*x^1 + (1461),(16354) * (x^4 - 4425/16354*x^3 - 8014/8177*x^2 + 4123/16354*x + 1461/16354),16354,-4425,-16028,4123,1461,1,0,A5,136866601
x^5 + 11*x^4 + 5*x^3 - 24*x^2 - 7*x + 1,(10237)*x^4 + (7533)*x^3 + (-20833)*x^2 + (-6411)*x^1 + (1040),(10237) * (x^4 + 7533/10237*x^3 - 20833/10237*x^2 - 6411/10237*x + 1040/10237),10237,7533,-20833,-6411,1040,1,0,A5,7182732001
x^5 + 11*x^4 + 9*x^3 + 5*x^2 - x + 1,(9865)*x^4 + (8402)*x^3 + (4847)*x^2 + (-1146)*x^1 + (961),(9865) * (x^4 + 8402/9865*x^3 + 4847/9865*x^2 - 1146/9865*x + 961/9865),9865,8402,4847,-1146,961,1,0,A5,69222400
x^5 + 11*x^4 + 9*x^3 + 11*x^2 + 4*x + 1,(10186)*x^4 + (7939)*x^3 + (10761)*x^2 + (3970)*x^1 + (1006),(10186) * (x^4 + 7939/10186*x^3 + 10761/10186*x^2 + 1985/5093*x + 503/5093),10186,7939,10761,3970,1006,1,0,A5,18122049
